customer_id,customer_name,customer_segment,product_id,product_name,product_category,product_subcategory,product_manufacturer,order_details_id,order_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode
254,Elizabeth Moffitt,Corporate,969,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Kingston,122,CA-2015-103807,1,0,1,0.14,6,12/2/2015,Sandy Springs,Georgia,South,United States,30328,12/9/2015,Standard Class
254,Elizabeth Moffitt,Corporate,1366,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Other,123,CA-2015-103807,3,0,7,0.47,15,12/2/2015,Sandy Springs,Georgia,South,United States,30328,12/9/2015,Standard Class
592,Paul Gonzalez,Consumer,1406,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SanDisk,124,CA-2015-103849,2,0.2,7,0.13,58,5/11/2015,Fort Worth,Texas,Central,United States,76106,5/16/2015,Standard Class
592,Paul Gonzalez,Consumer,506,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o,125,CA-2015-103849,4,0.6,-84,-1.28,66,5/11/2015,Fort Worth,Texas,Central,United States,76106,5/16/2015,Standard Class
592,Paul Gonzalez,Consumer,1668,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,Other,126,CA-2015-103849,1,0.2,6,0.06,101,5/11/2015,Fort Worth,Texas,Central,United States,76106,5/16/2015,Standard Class
101,Bradley Nguyen,Consumer,575,Eldon Gobal File Keepers,Office Supplies,Storage,Eldon,127,CA-2015-103940,2,0,1,0.04,30,9/17/2015,Seattle,Washington,West,United States,98103,9/21/2015,Standard Class
101,Bradley Nguyen,Consumer,617,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,Executive Impressions,128,CA-2015-103940,2,0,13,0.38,35,9/17/2015,Seattle,Washington,West,United States,98103,9/21/2015,Standard Class
101,Bradley Nguyen,Consumer,584,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,Eldon,129,CA-2015-103940,3,0,16,0.28,58,9/17/2015,Seattle,Washington,West,United States,98103,9/21/2015,Standard Class
101,Bradley Nguyen,Consumer,702,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,GBC,130,CA-2015-103940,5,0.2,46,0.34,137,9/17/2015,Seattle,Washington,West,United States,98103,9/21/2015,Standard Class
506,Matt Connell,Corporate,592,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon,131,CA-2015-103989,3,0.2,1,0.28,5,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class
506,Matt Connell,Corporate,212,Avery 501,Office Supplies,Labels,Avery,132,CA-2015-103989,4,0.2,4,0.34,12,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class
506,Matt Connell,Corporate,531,Document Clip Frames,Furniture,Furnishings,Other,133,CA-2015-103989,3,0.2,6,0.28,20,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class
506,Matt Connell,Corporate,473,Crate-A-Files,Office Supplies,Storage,Other,134,CA-2015-103989,3,0.2,2,0.07,26,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class
506,Matt Connell,Corporate,244,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,Avery,135,CA-2015-103989,5,0.7,-26,-0.77,34,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class
506,Matt Connell,Corporate,1028,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,Logitech,136,CA-2015-103989,2,0.2,53,0.31,170,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class
506,Matt Connell,Corporate,431,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Cisco,137,CA-2015-103989,3,0.2,28,0.09,324,3/19/2015,Lakeland,Florida,South,United States,33801,3/21/2015,First Class
350,Janet Molinari,Corporate,550,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,Eldon,138,CA-2015-104178,1,0,3,0.42,6,8/25/2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class
350,Janet Molinari,Corporate,1835,Xerox 23,Office Supplies,Paper,Xerox,139,CA-2015-104178,4,0,12,0.48,26,8/25/2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class
350,Janet Molinari,Corporate,1300,Portable Personal File Box,Office Supplies,Storage,Other,140,CA-2015-104178,4,0,13,0.27,49,8/25/2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class
350,Janet Molinari,Corporate,1404,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,SanDisk,141,CA-2015-104178,5,0,30,0.32,95,8/25/2015,Los Angeles,California,West,United States,90036,8/29/2015,Standard Class
203,Dave Brooks,Consumer,744,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Global,142,CA-2015-104269,2,0.2,51,0.11,458,3/1/2015,Seattle,Washington,West,United States,98115,3/6/2015,Second Class
470,Liz MacKendrick,Consumer,964,KI Adjustable-Height Table,Furniture,Tables,KI,143,CA-2015-104283,1,0,22,0.26,86,6/27/2015,Southaven,Mississippi,South,United States,38671,7/1/2015,Standard Class
470,Liz MacKendrick,Consumer,1471,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Sony,144,CA-2015-104283,4,0,54,0.24,224,6/27/2015,Southaven,Mississippi,South,United States,38671,7/1/2015,Standard Class
470,Liz MacKendrick,Consumer,1376,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,SAFCO,145,CA-2015-104283,5,0,0,0.0,306,6/27/2015,Southaven,Mississippi,South,United States,38671,7/1/2015,Standard Class
243,Duane Benoit,Consumer,1566,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,Texas Instruments,146,CA-2015-104402,3,0,31,0.47,66,6/17/2015,Newark,Delaware,East,United States,19711,6/23/2015,Standard Class
154,Christine Kargatis,Home Office,712,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,GBC,147,CA-2015-104472,3,0.2,19,0.33,60,6/2/2015,Orem,Utah,West,United States,84057,6/7/2015,Standard Class
154,Christine Kargatis,Home Office,123,Aluminum Document Frame,Furniture,Furnishings,Other,148,CA-2015-104472,6,0,22,0.3,73,6/2/2015,Orem,Utah,West,United States,84057,6/7/2015,Standard Class
180,Craig Molinari,Corporate,1170,Newell Chalk Holder,Office Supplies,Art,Newell,149,CA-2015-104563,5,0,9,0.46,21,3/7/2015,Seattle,Washington,West,United States,98103,3/12/2015,Standard Class
180,Craig Molinari,Corporate,470,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,Other,150,CA-2015-104563,5,0,0,0.0,205,3/7/2015,Seattle,Washington,West,United States,98103,3/12/2015,Standard Class
180,Craig Molinari,Corporate,1212,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,Office Star,151,CA-2015-104563,6,0.2,22,0.05,437,3/7/2015,Seattle,Washington,West,United States,98103,3/12/2015,Standard Class
180,Craig Molinari,Corporate,759,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global,152,CA-2015-104563,2,0.2,54,0.11,482,3/7/2015,Seattle,Washington,West,United States,98103,3/12/2015,Standard Class
707,Stefania Perrino,Corporate,50,Acco Hanging Data Binders,Office Supplies,Binders,Acco,153,CA-2015-104738,3,0.8,-4,-1.6,2,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class
707,Stefania Perrino,Corporate,629,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,Other,154,CA-2015-104738,3,0.2,5,0.36,13,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class
707,Stefania Perrino,Corporate,1000,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech,155,CA-2015-104738,2,0.2,14,0.3,48,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class
707,Stefania Perrino,Corporate,1277,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,Plantronics,156,CA-2015-104738,2,0.2,19,0.09,218,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class
707,Stefania Perrino,Corporate,154,AT&T 1080 Corded phone,Technology,Phones,AT&T,157,CA-2015-104738,3,0.2,29,0.09,329,12/30/2015,Laredo,Texas,Central,United States,78041,1/1/2016,Second Class
744,Thomas Boland,Corporate,462,"Companion Letter/Legal File, Black",Office Supplies,Storage,Other,158,CA-2015-104773,2,0.2,6,0.1,60,12/8/2015,Houston,Texas,Central,United States,77041,12/13/2015,Standard Class
102,Bradley Talbott,Home Office,29,4009 Highlighters by Sanford,Office Supplies,Art,Other,159,CA-2015-104780,8,0,11,0.33,32,5/21/2015,San Diego,California,West,United States,92037,5/25/2015,Standard Class
495,Mark Haberlin,Corporate,711,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,GBC,160,CA-2015-104808,2,0.2,6,0.35,17,2/4/2015,Escondido,California,West,United States,92025,2/8/2015,Second Class
386,John Grady,Corporate,92,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,Adams,161,CA-2015-104829,7,0,10,0.45,22,11/18/2015,Provo,Utah,West,United States,84604,11/21/2015,Second Class
183,Cyma Kinney,Corporate,1786,Xerox 1987,Office Supplies,Paper,Xerox,162,CA-2015-104976,6,0,17,0.49,35,12/9/2015,San Francisco,California,West,United States,94122,12/16/2015,Standard Class
668,Sam Zeldin,Home Office,134,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,Angle-D,163,CA-2015-105165,2,0.8,-5,-1.65,3,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class
668,Sam Zeldin,Home Office,523,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Dixon,164,CA-2015-105165,3,0.2,4,0.16,22,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class
668,Sam Zeldin,Home Office,307,Belkin Standard 104 key USB Keyboard,Technology,Accessories,Belkin,165,CA-2015-105165,4,0.2,-3,-0.06,47,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class
668,Sam Zeldin,Home Office,1246,Panasonic KX TS3282B Corded phone,Technology,Phones,Panasonic,166,CA-2015-105165,3,0.2,15,0.08,197,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class
668,Sam Zeldin,Home Office,1356,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Riverside,167,CA-2015-105165,1,0.3,-23,-0.11,201,9/7/2015,Houston,Texas,Central,United States,77036,9/10/2015,First Class
593,Paul Knutson,Home Office,229,Avery 518,Office Supplies,Labels,Avery,168,CA-2015-105172,6,0,9,0.48,19,4/4/2015,San Francisco,California,West,United States,94109,4/9/2015,Standard Class
244,Duane Huffman,Home Office,1504,Staple remover,Office Supplies,Supplies,Staple remover,169,CA-2015-105249,2,0,0,0.02,7,11/28/2015,San Francisco,California,West,United States,94122,11/28/2015,Same Day
244,Duane Huffman,Home Office,197,Avery 489,Office Supplies,Labels,Avery,170,CA-2015-105249,4,0,20,0.48,41,11/28/2015,San Francisco,California,West,United States,94122,11/28/2015,Same Day
244,Duane Huffman,Home Office,1428,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,Sauder,171,CA-2015-105249,4,0.15,-5,-0.01,411,11/28/2015,San Francisco,California,West,United States,94122,11/28/2015,Same Day
61,Arthur Prichep,Consumer,30,50 Colored Long Pencils,Office Supplies,Art,Other,172,CA-2015-105270,3,0,8,0.26,30,11/11/2015,Los Angeles,California,West,United States,90008,11/18/2015,Standard Class
61,Arthur Prichep,Consumer,845,Hon Olson Stacker Stools,Furniture,Chairs,Hon,173,CA-2015-105270,1,0.2,11,0.1,113,11/11/2015,Los Angeles,California,West,United States,90008,11/18/2015,Standard Class
278,Evan Henry,Consumer,1644,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,Wilson Jones,174,CA-2015-105340,1,0.8,-11,-1.6,7,11/22/2015,Pasadena,Texas,Central,United States,77506,11/25/2015,First Class
786,Vivek Sundaresam,Consumer,48,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,Acco,175,CA-2015-105417,7,0.8,-18,-1.75,10,1/7/2015,Huntsville,Texas,Central,United States,77340,1/12/2015,Standard Class
786,Vivek Sundaresam,Consumer,876,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Howard Miller,176,CA-2015-105417,3,0.6,-54,-0.7,77,1/7/2015,Huntsville,Texas,Central,United States,77340,1/12/2015,Standard Class
276,Eva Jacobs,Consumer,313,"Bevis Oval Conference Table, Walnut",Furniture,Tables,Bevis,177,CA-2015-105648,3,0.2,-23,-0.04,626,3/3/2015,San Diego,California,West,United States,92037,3/7/2015,Standard Class
343,James Galang,Consumer,1649,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,Wilson Jones,178,CA-2015-105872,4,0.2,26,0.38,70,5/30/2015,New York City,New York,East,United States,10024,6/6/2015,Standard Class
604,Pete Kriz,Consumer,1526,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,Other,179,CA-2015-105893,6,0,13,0.02,666,11/11/2015,Madison,Wisconsin,Central,United States,53711,11/18/2015,Standard Class
552,Muhammed Yedwab,Corporate,752,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Global,180,CA-2015-105984,3,0.3,-35,-0.06,611,11/24/2015,Columbus,Ohio,East,United States,43229,11/24/2015,Same Day
552,Muhammed Yedwab,Corporate,1396,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,Samsung,181,CA-2015-105984,5,0.4,-210,-0.2,1050,11/24/2015,Columbus,Ohio,East,United States,43229,11/24/2015,Same Day
342,Jack O'Briant,Corporate,522,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,Dixon,182,CA-2015-106054,3,0,5,0.41,13,1/6/2015,Athens,Georgia,South,United States,30605,1/7/2015,First Class
569,Nick Radford,Consumer,318,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Bevis,183,CA-2015-106229,3,0.5,-210,-0.78,269,6/7/2015,Aurora,Illinois,Central,United States,60505,6/11/2015,Second Class
172,Clytie Kelty,Consumer,587,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,Eldon,184,CA-2015-106264,2,0,1,0.32,3,12/26/2015,San Diego,California,West,United States,92024,12/30/2015,Standard Class
172,Clytie Kelty,Consumer,84,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,Acme,185,CA-2015-106264,3,0,0,0.01,12,12/26/2015,San Diego,California,West,United States,92024,12/30/2015,Standard Class
106,Brendan Sweed,Corporate,1118,netTALK DUO VoIP Telephone Service,Technology,Phones,Other,186,CA-2015-106376,4,0.2,63,0.38,168,12/5/2015,Gilbert,Arizona,West,United States,85234,12/10/2015,Standard Class
106,Brendan Sweed,Corporate,886,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,Hunt,187,CA-2015-106376,8,0.2,111,0.1,1113,12/5/2015,Gilbert,Arizona,West,United States,85234,12/10/2015,Standard Class
309,Greg Guthrie,Corporate,1507,Staples,Office Supplies,Fasteners,Other,188,CA-2015-106439,3,0,5,0.46,11,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
309,Greg Guthrie,Corporate,1140,Newell 325,Office Supplies,Art,Newell,189,CA-2015-106439,3,0,4,0.3,12,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
309,Greg Guthrie,Corporate,246,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,Avery,190,CA-2015-106439,2,0.2,5,0.34,16,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
309,Greg Guthrie,Corporate,664,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Fellowes,191,CA-2015-106439,3,0.2,6,0.31,19,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
309,Greg Guthrie,Corporate,1749,Xerox 1952,Office Supplies,Paper,Xerox,192,CA-2015-106439,13,0,30,0.47,65,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
309,Greg Guthrie,Corporate,985,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,Other,193,CA-2015-106439,5,0,21,0.26,80,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
309,Greg Guthrie,Corporate,1179,Novimex Fabric Task Chair,Furniture,Chairs,Novimex,194,CA-2015-106439,3,0.2,-9,-0.06,146,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
309,Greg Guthrie,Corporate,1068,Maxell LTO Ultrium - 800 GB,Technology,Accessories,Maxell,195,CA-2015-106439,9,0,48,0.19,252,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
309,Greg Guthrie,Corporate,1557,Tennsco Regal Shelving Units,Office Supplies,Storage,Tennsco,196,CA-2015-106439,4,0,12,0.03,406,10/31/2015,Los Angeles,California,West,United States,90049,11/4/2015,Standard Class
579,Nora Preis,Consumer,543,Economy Rollaway Files,Office Supplies,Storage,Other,197,CA-2015-106572,2,0.2,20,0.08,264,9/5/2015,Bowling Green,Ohio,East,United States,43402,9/10/2015,Standard Class
642,Robert Barroso,Corporate,1459,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Other,198,CA-2015-106719,2,0.2,3,0.33,8,8/24/2015,Billings,Montana,West,United States,59102,8/24/2015,Same Day
650,Roland Schwarz,Corporate,1498,Standard Rollaway File with Lock,Office Supplies,Storage,Standard,199,CA-2015-106726,7,0,328,0.26,1261,12/6/2015,Los Angeles,California,West,United States,90008,12/8/2015,First Class
218,Debra Catini,Consumer,1339,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,Other,200,CA-2015-106803,2,0,7,0.28,25,12/29/2015,Cottage Grove,Minnesota,Central,United States,55016,1/2/2016,Standard Class
218,Debra Catini,Consumer,915,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,Imation,201,CA-2015-106803,4,0,48,0.4,120,12/29/2015,Cottage Grove,Minnesota,Central,United States,55016,1/2/2016,Standard Class
53,Anthony Johnson,Corporate,596,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,Electrix,202,CA-2015-106810,2,0.2,23,0.08,311,5/14/2015,Saint Petersburg,Florida,South,United States,33710,5/20/2015,Standard Class
119,Bryan Mills,Consumer,1014,Logitech Gaming G510s - Keyboard,Technology,Accessories,Logitech,203,CA-2015-106971,7,0.2,95,0.2,476,9/2/2015,Buffalo Grove,Illinois,Central,United States,60089,9/8/2015,Standard Class
225,Dennis Pardue,Home Office,1609,Vinyl Sectional Post Binders,Office Supplies,Binders,Other,204,CA-2015-107139,6,0.2,68,0.38,181,7/5/2015,Los Angeles,California,West,United States,90004,7/11/2015,Standard Class
302,George Zrebassa,Corporate,502,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Decoflex,205,CA-2015-107153,3,0,12,0.27,46,9/28/2015,Lawrence,Massachusetts,East,United States,1841,10/3/2015,Standard Class
217,Deborah Brumfield,Home Office,1087,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,Message Book,206,CA-2015-107181,4,0,16,0.47,34,2/4/2015,San Diego,California,West,United States,92024,2/8/2015,Standard Class
217,Deborah Brumfield,Home Office,706,GBC Recycled Grain Textured Covers,Office Supplies,Binders,GBC,207,CA-2015-107181,3,0.2,29,0.35,83,2/4/2015,San Diego,California,West,United States,92024,2/8/2015,Standard Class
106,Brendan Sweed,Corporate,928,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,Other,208,CA-2015-107398,3,0.7,-2,-0.8,3,8/25/2015,Columbus,Ohio,East,United States,43229,8/30/2015,Standard Class
106,Brendan Sweed,Corporate,1636,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,Wilson Jones,209,CA-2015-107398,4,0.7,-5,-0.7,7,8/25/2015,Columbus,Ohio,East,United States,43229,8/30/2015,Standard Class
